Loan Amount,Loan-to-Value Ratio,Intro Rate Period,Property Value,Income,Debt-to-Income Ratio,Term 360,Conforming,Race,Ethnicity,Sex,Interest Rate
145000.0,0.965,0.0,145000.0,77000.0,0.25,1.0,1.0,Black,Non-Hispanic,Female,0.04375
295000.0,0.95,0.0,315000.0,101000.0,0.37,1.0,1.0,White,Non-Hispanic,Female,0.0475
65000.0,0.24,0.0,245000.0,142000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04875
225000.0,0.95,0.0,245000.0,59000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.0475
145000.0,0.5,0.0,285000.0,46000.0,0.37,1.0,1.0,Asian,Non-Hispanic,Female,0.04375
115000.0,0.9778,0.0,125000.0,36000.0,0.55,1.0,1.0,White,Hispanic,Female,0.055
155000.0,0.95,0.0,165000.0,98000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.04875
145000.0,0.965,0.0,145000.0,41000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.04875
265000.0,1.0,0.0,265000.0,82000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.055
395000.0,0.8,84.0,495000.0,240000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0425
145000.0,1.0,0.0,145000.0,63000.0,0.41,1.0,1.0,White,Non-Hispanic,Female,0.04375
125000.0,0.965,0.0,125000.0,44000.0,0.55,1.0,1.0,White,Hispanic,Female,0.05
245000.0,1.05,0.0,255000.0,83000.0,0.25,1.0,1.0,Asian,Non-Hispanic,Male,0.0562999999999999
305000.0,0.8,0.0,375000.0,52000.0,0.45,1.0,1.0,White,Hispanic,Female,0.0475
245000.0,0.965,0.0,255000.0,96000.0,0.47,1.0,1.0,White,Hispanic,Male,0.045
165000.0,0.6,0.0,275000.0,39000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.0475
165000.0,0.965,0.0,175000.0,48000.0,0.4,1.0,1.0,White,Hispanic,Male,0.04875
235000.0,0.9651,0.0,245000.0,57000.0,0.47,1.0,1.0,Black,Non-Hispanic,Female,0.04875
205000.0,1.0,0.0,205000.0,51000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.045
125000.0,0.8889,0.0,135000.0,66000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.0475
75000.0,0.7,0.0,115000.0,50000.0,0.39,0.0,1.0,White,Non-Hispanic,Female,0.045
295000.0,0.965,0.0,295000.0,68000.0,0.44,1.0,1.0,Black,Non-Hispanic,Female,0.045
365000.0,0.85,0.0,435000.0,75000.0,0.38,1.0,1.0,White,Non-Hispanic,Female,0.05125
95000.0,0.965,0.0,95000.0,26000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04375
115000.0,0.8,0.0,145000.0,50000.0,0.41,1.0,1.0,White,Non-Hispanic,Female,0.04875
225000.0,0.5916,0.0,385000.0,94000.0,0.39,0.0,1.0,White,Non-Hispanic,Female,0.04125
115000.0,0.97,0.0,115000.0,29000.0,0.75,1.0,1.0,White,Non-Hispanic,Female,0.05
425000.0,0.8158,0.0,515000.0,78000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.04125
155000.0,0.97,0.0,165000.0,45000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.04625
755000.0,0.70423,0.0,1065000.0,279000.0,0.41,1.0,0.0,White,Non-Hispanic,Female,0.04
165000.0,0.65,60.0,245000.0,70000.0,0.41,1.0,1.0,Asian,Non-Hispanic,Male,0.055
205000.0,1.0214975,0.0,205000.0,67000.0,0.44,1.0,1.0,Black,Non-Hispanic,Male,0.05625
235000.0,1.0043,0.0,245000.0,78000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.05375
425000.0,0.95,0.0,455000.0,89000.0,0.41,1.0,1.0,White,Non-Hispanic,Female,0.0499
85000.0,0.5452,0.0,175000.0,33000.0,0.25,1.0,1.0,Native american,Non-Hispanic,Male,0.0475
705000.0,0.85,0.0,845000.0,212000.0,0.33,1.0,0.0,White,Non-Hispanic,Male,0.04875
355000.0,0.8,0.0,445000.0,120000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.045
175000.0,0.95,0.0,185000.0,71000.0,0.25,1.0,1.0,Black,Non-Hispanic,Female,0.0475
145000.0,0.8,0.0,185000.0,69000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0409
305000.0,0.75,0.0,405000.0,262000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.04375
185000.0,0.97,0.0,195000.0,60000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.0525
255000.0,1.0,0.0,255000.0,95000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.045
195000.0,0.85,0.0,225000.0,42000.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.045
165000.0,0.9954,0.0,165000.0,39000.0,0.4,1.0,1.0,White,Non-Hispanic,Female,0.0425
225000.0,0.965,0.0,235000.0,92000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04375
385000.0,0.97,0.0,405000.0,71000.0,0.47,1.0,1.0,Asian,Non-Hispanic,Female,0.045
95000.0,0.9,0.0,105000.0,21000.0,0.45,1.0,1.0,Black,Non-Hispanic,Female,0.05125
185000.0,0.78723,0.0,235000.0,101000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04625
225000.0,0.8,0.0,285000.0,99000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.0525
285000.0,1.0233,0.0,305000.0,56000.0,0.42,1.0,1.0,White,Hispanic,Male,0.0425
65000.0,0.9,0.0,75000.0,28000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04875
245000.0,1.03928,0.0,245000.0,57000.0,0.44,1.0,1.0,White,Hispanic,Male,0.05
165000.0,1.0,0.0,155000.0,77000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.045
395000.0,0.965,0.0,405000.0,76000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.0375
115000.0,0.965,0.0,115000.0,48000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04625
195000.0,0.95,0.0,205000.0,31000.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.05125
415000.0,0.9,0.0,465000.0,116000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Female,0.05375
65000.0,0.7881199999999999,0.0,85000.0,27000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.05
85000.0,0.99874,0.0,85000.0,35000.0,0.36,1.0,1.0,White,Non-Hispanic,Female,0.045
405000.0,0.95,0.0,425000.0,97000.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.0525
155000.0,0.965,0.0,155000.0,56000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.04375
205000.0,0.85,0.0,245000.0,146000.0,0.36,1.0,1.0,White,Non-Hispanic,Female,0.05375
245000.0,0.9,0.0,275000.0,104000.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.04875
95000.0,0.965,0.0,95000.0,30000.0,0.4,1.0,1.0,White,Non-Hispanic,Female,0.0525
455000.0,1.0,0.0,445000.0,110000.0,0.44,1.0,1.0,Asian,Non-Hispanic,Male,0.04375
115000.0,0.8,0.0,135000.0,54000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0475
195000.0,0.65,60.0,305000.0,58000.0,0.45,1.0,1.0,White,Hispanic,Female,0.055
105000.0,0.91329,0.0,125000.0,34000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.04875
65000.0,1.0,0.0,65000.0,46000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.0525
135000.0,0.99909,0.0,135000.0,55000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.05125
145000.0,0.9695,0.0,145000.0,38000.0,0.37,1.0,1.0,White,Hispanic,Male,0.0475
175000.0,0.95,0.0,185000.0,36000.0,0.43,1.0,1.0,White,Hispanic,Male,0.04875
315000.0,0.9,0.0,345000.0,111000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.05125
165000.0,0.98188,0.0,175000.0,40000.0,0.45,1.0,1.0,White,Hispanic,Male,0.04875
275000.0,0.97,0.0,285000.0,82000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.055
235000.0,0.965,0.0,235000.0,69000.0,0.55,1.0,1.0,Black,Non-Hispanic,Female,0.04375
245000.0,0.9,0.0,275000.0,87000.0,0.47,1.0,1.0,White,Hispanic,Female,0.04625
295000.0,1.0,0.0,295000.0,76000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Male,0.045
755000.0,0.66372,0.0,1135000.0,212000.0,0.33,1.0,0.0,White,Non-Hispanic,Male,0.04125
115000.0,0.9007,0.0,125000.0,29000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04875
275000.0,0.9,0.0,305000.0,98000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0425
165000.0,0.965,0.0,175000.0,68000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.05375
355000.0,0.9,0.0,395000.0,106000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0425
315000.0,0.95,0.0,325000.0,73000.0,0.39,1.0,1.0,White,Hispanic,Male,0.04875
75000.0,0.97,0.0,75000.0,42000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.0525
145000.0,1.0,0.0,145000.0,37000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.04125
195000.0,0.95,0.0,205000.0,80000.0,0.49,1.0,1.0,White,Hispanic,Male,0.06
285000.0,0.965,0.0,285000.0,82000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.05625
185000.0,0.965,0.0,185000.0,49000.0,0.39,1.0,1.0,Black,Non-Hispanic,Male,0.04875
295000.0,1.0,0.0,295000.0,75000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.04625
135000.0,0.9,0.0,155000.0,137000.0,0.1,1.0,1.0,White,Non-Hispanic,Female,0.05875
1805000.0,0.51539,0.0,3505000.0,359000.0,0.44,1.0,0.0,White,Non-Hispanic,Male,0.04
125000.0,0.95,0.0,135000.0,45000.0,0.48,1.0,1.0,White,Hispanic,Male,0.06
665000.0,0.8998999999999999,60.0,735000.0,634000.0,0.25,1.0,0.0,White,Non-Hispanic,Male,0.04625
525000.0,0.9,0.0,585000.0,265000.0,0.1,1.0,0.0,White,Non-Hispanic,Female,0.04875
395000.0,0.9,0.0,435000.0,141000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0475
145000.0,1.0,0.0,145000.0,46000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.04625
185000.0,0.9818,0.0,185000.0,51000.0,0.36,1.0,1.0,White,Hispanic,Male,0.0525
455000.0,0.866,0.0,525000.0,129000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.04625
175000.0,1.0043,0.0,185000.0,50000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.055
125000.0,1.006,0.0,125000.0,35000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.045
115000.0,0.9,0.0,125000.0,59000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.05
125000.0,0.97,0.0,135000.0,42000.0,0.39,1.0,1.0,White,Hispanic,Male,0.05
165000.0,1.0043,0.0,175000.0,59000.0,0.37,1.0,1.0,White,Hispanic,Female,0.055
105000.0,0.97,0.0,105000.0,29000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0525
255000.0,1.0,0.0,255000.0,53000.0,0.4,1.0,1.0,Black,Non-Hispanic,Male,0.04375
285000.0,0.9,0.0,315000.0,131000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0425
345000.0,0.6,0.0,585000.0,136000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.045
165000.0,1.0185,0.0,175000.0,54000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.06375
115000.0,1.0101,0.0,115000.0,36000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.045
75000.0,0.901869,0.0,75000.0,27000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.0525
505000.0,0.9791,0.0,495000.0,150000.0,0.75,1.0,0.0,White,Non-Hispanic,Male,0.05
325000.0,0.97,0.0,335000.0,88000.0,0.33,1.0,1.0,White,Hispanic,Female,0.05375
125000.0,0.95,0.0,135000.0,35000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.05375
215000.0,0.8,0.0,275000.0,53000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.05125
145000.0,0.8802,0.0,165000.0,51000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0475
335000.0,0.96478,0.0,345000.0,80000.0,0.55,1.0,1.0,Black,Non-Hispanic,Female,0.05125
175000.0,0.965,0.0,185000.0,48000.0,0.55,1.0,1.0,White,Hispanic,Male,0.0475
145000.0,0.8,0.0,185000.0,0.0,0.55,1.0,1.0,White,Hispanic,Male,0.0525
205000.0,0.965,0.0,205000.0,64000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.04375
335000.0,0.95,0.0,355000.0,133000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.0499
235000.0,1.0215,0.0,235000.0,55000.0,0.36,1.0,1.0,Black,Non-Hispanic,Male,0.05625
345000.0,0.9634,0.0,355000.0,75000.0,0.55,1.0,1.0,Asian,Non-Hispanic,Female,0.045
455000.0,0.888,0.0,515000.0,112000.0,0.37,1.0,1.0,Asian,Non-Hispanic,Male,0.0475
225000.0,0.9818,0.0,235000.0,60000.0,0.48,1.0,1.0,White,Hispanic,Male,0.0525
155000.0,0.95,0.0,155000.0,52000.0,0.46,1.0,1.0,White,Non-Hispanic,Female,0.0475
245000.0,0.97,0.0,255000.0,50000.0,0.47,1.0,1.0,White,Non-Hispanic,Female,0.0475
205000.0,0.94,0.0,215000.0,69000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.0475
235000.0,0.95,0.0,255000.0,59000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.04125
605000.0,0.9,62.0,675000.0,241000.0,0.25,1.0,0.0,White,Non-Hispanic,Male,0.0625
225000.0,0.9,0.0,245000.0,63000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Male,0.045
65000.0,0.3715,0.0,175000.0,60000.0,0.25,0.0,1.0,White,Non-Hispanic,Female,0.0425
75000.0,0.85,0.0,85000.0,22000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.05375
85000.0,0.965,0.0,85000.0,79000.0,0.1,1.0,1.0,Black,Non-Hispanic,Male,0.05125
225000.0,0.8,0.0,285000.0,135000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.03875
135000.0,0.965,0.0,135000.0,150000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.045
235000.0,0.965,0.0,255000.0,58000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.045
325000.0,0.965,0.0,335000.0,64000.0,0.55,1.0,1.0,White,Hispanic,Male,0.04875
185000.0,0.8,0.0,235000.0,61000.0,0.47,1.0,1.0,White,Non-Hispanic,Female,0.04875
185000.0,0.8,0.0,235000.0,125000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04625
225000.0,0.8,0.0,285000.0,119000.0,0.38,0.0,1.0,White,Non-Hispanic,Female,0.0449
145000.0,0.9818,0.0,145000.0,62000.0,0.41,1.0,1.0,Black,Non-Hispanic,Male,0.05625
165000.0,0.97,0.0,165000.0,56000.0,0.38,1.0,1.0,White,Hispanic,Male,0.04875
385000.0,0.95,0.0,405000.0,89000.0,0.45,1.0,1.0,White,Hispanic,Female,0.06
755000.0,0.5814,0.0,1295000.0,416000.0,0.25,1.0,0.0,White,Non-Hispanic,Male,0.0425
75000.0,0.75,0.0,105000.0,61000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04875
195000.0,0.95,0.0,205000.0,53000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.0525
285000.0,0.8,0.0,355000.0,154000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.05125
155000.0,0.97,0.0,165000.0,55000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.0475
235000.0,0.965,0.0,245000.0,67000.0,0.43,1.0,1.0,Black,Non-Hispanic,Male,0.0475
155000.0,1.0,0.0,155000.0,55000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.04625
235000.0,0.7833,0.0,305000.0,38000.0,0.47,1.0,1.0,White,Non-Hispanic,Female,0.0425
75000.0,0.95376,0.0,75000.0,32000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0475
145000.0,1.01,0.0,155000.0,48000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0475
55000.0,0.8,0.0,75000.0,48000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0475
215000.0,0.965,0.0,225000.0,68000.0,0.45,1.0,1.0,Black,Non-Hispanic,Female,0.05625
185000.0,0.6923,0.0,265000.0,167000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0475
185000.0,0.95,0.0,195000.0,131000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0475
155000.0,0.95,0.0,165000.0,49000.0,0.42,1.0,1.0,White,Hispanic,Male,0.0525
175000.0,1.0101,0.0,175000.0,48000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.04625
135000.0,1.05,0.0,145000.0,32000.0,0.42,1.0,1.0,Black,Non-Hispanic,Male,0.04875
135000.0,0.8,0.0,165000.0,46000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0475
225000.0,0.9159,0.0,235000.0,89000.0,0.33,1.0,1.0,Black,Non-Hispanic,Male,0.0525
185000.0,1.0,0.0,185000.0,74000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.045
345000.0,0.75,0.0,465000.0,138000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04625
205000.0,0.965,0.0,205000.0,49000.0,0.55,1.0,1.0,Black,Non-Hispanic,Male,0.0475
65000.0,0.9818,0.0,75000.0,48000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.045
125000.0,0.965,0.0,125000.0,34000.0,0.47,1.0,1.0,White,Non-Hispanic,Female,0.045
285000.0,0.9818,0.0,295000.0,74000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.055
305000.0,0.95,0.0,325000.0,60000.0,0.47,1.0,1.0,Black,Non-Hispanic,Female,0.04625
215000.0,0.965,0.0,225000.0,44000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.04375
345000.0,0.01,86.0,345000.0,92000.0,0.42,1.0,1.0,Black,Non-Hispanic,Male,0.045
95000.0,0.6915,0.0,145000.0,72000.0,0.1,0.0,1.0,White,Non-Hispanic,Female,0.04375
165000.0,0.97,0.0,165000.0,57000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.0525
375000.0,0.63265,0.0,585000.0,152000.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.0455
135000.0,0.95,0.0,145000.0,77000.0,0.43,1.0,1.0,White,Non-Hispanic,Male,0.045
405000.0,1.0,38.0,395000.0,103000.0,0.75,1.0,1.0,White,Non-Hispanic,Male,0.0225
125000.0,1.0,0.0,125000.0,72000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04625
305000.0,0.9,0.0,335000.0,60000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.0425
445000.0,0.9,0.0,495000.0,74000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.0475
985000.0,0.8998999999999999,0.0,1105000.0,294000.0,0.37,1.0,0.0,White,Non-Hispanic,Male,0.0425
135000.0,0.965,0.0,145000.0,32000.0,0.38,1.0,1.0,Black,Non-Hispanic,Male,0.0475
465000.0,1.0,0.0,445000.0,95000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.04375
405000.0,0.8,0.0,505000.0,113000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04875
205000.0,0.97,0.0,215000.0,46000.0,0.42,1.0,1.0,Native american,Hispanic,Male,0.04625
315000.0,0.9,0.0,355000.0,119000.0,0.43,1.0,1.0,White,Non-Hispanic,Male,0.04625
55000.0,0.9846,0.0,55000.0,31000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0475
235000.0,0.92,0.0,255000.0,103000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0475
385000.0,0.85,0.0,455000.0,138000.0,0.33,1.0,1.0,White,Hispanic,Male,0.0399
435000.0,0.6,60.0,725000.0,156000.0,0.46,1.0,1.0,Asian,Non-Hispanic,Female,0.055
165000.0,0.95,0.0,175000.0,125000.0,0.33,1.0,1.0,Black,Non-Hispanic,Female,0.05875
65000.0,0.8,0.0,85000.0,38000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.05625
65000.0,0.6948000000000001,0.0,95000.0,11000.0,0.47,1.0,1.0,White,Non-Hispanic,Female,0.0525
145000.0,0.97,0.0,155000.0,35000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.0475
55000.0,0.5682,0.0,85000.0,11000.0,0.36,1.0,1.0,Black,Hispanic,Female,0.0575
135000.0,0.965,0.0,135000.0,64000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.05625
195000.0,0.965,0.0,205000.0,59000.0,0.42,1.0,1.0,White,Hispanic,Male,0.04375
145000.0,1.0,0.0,145000.0,29000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.04875
155000.0,0.98169,0.0,165000.0,0.0,0.39,1.0,1.0,Black,Non-Hispanic,Male,0.04125
115000.0,0.8,0.0,145000.0,77000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.03875
185000.0,0.77087,0.0,245000.0,39000.0,0.47,1.0,1.0,White,Non-Hispanic,Female,0.0425
125000.0,0.85175,0.0,145000.0,93000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.05
95000.0,0.8909,0.0,125000.0,34000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0399
145000.0,0.9,0.0,155000.0,66000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.045
245000.0,0.95,0.0,255000.0,67000.0,0.36,1.0,1.0,White,Non-Hispanic,Female,0.05125
255000.0,0.95,0.0,255000.0,136000.0,0.38,1.0,1.0,White,Hispanic,Female,0.04
325000.0,0.97,0.0,345000.0,161000.0,0.25,1.0,1.0,Asian,Non-Hispanic,Male,0.05125
135000.0,0.7968999999999999,0.0,175000.0,53000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04875
305000.0,0.95,0.0,325000.0,240000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0425
155000.0,0.95,84.0,165000.0,56000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0525
315000.0,1.002,0.0,325000.0,82000.0,0.46,1.0,1.0,White,Hispanic,Male,0.04875
285000.0,0.95,0.0,295000.0,81000.0,0.48,1.0,1.0,White,Hispanic,Male,0.05125
95000.0,0.97,0.0,95000.0,50000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.05125
185000.0,0.97,120.0,195000.0,40000.0,0.41,1.0,1.0,White,Non-Hispanic,Female,0.04625
175000.0,0.97,0.0,185000.0,62000.0,0.43,1.0,1.0,White,Non-Hispanic,Male,0.04875
185000.0,0.7659600000000001,0.0,235000.0,49000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04
205000.0,0.965,0.0,205000.0,50000.0,0.41,1.0,1.0,White,Non-Hispanic,Female,0.0475
185000.0,0.965,0.0,195000.0,46000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.04625
75000.0,0.95,0.0,75000.0,31000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0475
415000.0,0.95,0.0,435000.0,192000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0525
145000.0,0.66667,0.0,215000.0,110000.0,0.1,1.0,1.0,White,Non-Hispanic,Female,0.05125
795000.0,0.7181000000000001,0.0,1105000.0,160000.0,0.42,1.0,0.0,Asian,Non-Hispanic,Male,0.04
35000.0,0.965,0.0,45000.0,49000.0,0.4,1.0,1.0,Black,Non-Hispanic,Male,0.052
165000.0,0.90783,0.0,175000.0,46000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.04875
305000.0,0.95,0.0,315000.0,115000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.04875
345000.0,0.7083400000000001,0.0,485000.0,83000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.0475
245000.0,0.95,0.0,245000.0,49000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.0525
195000.0,0.965,0.0,195000.0,65000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.045
175000.0,0.5650999999999999,0.0,335000.0,142000.0,0.1,0.0,1.0,White,Non-Hispanic,Male,0.04125
105000.0,0.97,0.0,115000.0,47000.0,0.44,1.0,1.0,Black,Non-Hispanic,Female,0.05375
145000.0,0.965,0.0,145000.0,40000.0,0.43,1.0,1.0,Black,Non-Hispanic,Female,0.0475
75000.0,0.8,0.0,95000.0,42000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.05
215000.0,0.965,0.0,215000.0,47000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.05375
485000.0,0.95,0.0,505000.0,207000.0,0.33,1.0,1.0,White,Hispanic,Male,0.0425
65000.0,0.97,0.0,75000.0,22000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.05125
215000.0,0.7999299999999999,0.0,265000.0,97000.0,0.25,0.0,1.0,Black,Non-Hispanic,Male,0.03375
155000.0,1.0,0.0,155000.0,62000.0,0.46,1.0,1.0,Black,Non-Hispanic,Male,0.045
405000.0,0.8,0.0,495000.0,255000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.045
285000.0,1.0,0.0,285000.0,115000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.04625
145000.0,0.7128,0.0,205000.0,35000.0,0.46,1.0,1.0,White,Non-Hispanic,Female,0.045
315000.0,0.965,0.0,315000.0,64000.0,0.55,1.0,1.0,Black,Non-Hispanic,Male,0.04375
355000.0,0.97,0.0,375000.0,73000.0,0.49,1.0,1.0,White,Hispanic,Male,0.04375
75000.0,0.95,0.0,75000.0,68000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.04875
215000.0,1.0,0.0,215000.0,50000.0,0.4,1.0,1.0,Hawaiian or pacific islander,Non-Hispanic,Female,0.0475
305000.0,0.97,0.0,315000.0,60000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.04625
115000.0,0.965,0.0,125000.0,110000.0,0.75,1.0,1.0,White,Non-Hispanic,Male,0.045
205000.0,0.965,0.0,205000.0,62000.0,0.43,1.0,1.0,White,Hispanic,Female,0.055
135000.0,0.971,0.0,135000.0,56000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.0525
495000.0,0.9,0.0,555000.0,289000.0,0.46,1.0,1.0,Black,Non-Hispanic,Female,0.05
315000.0,0.95,0.0,335000.0,150000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.03875
615000.0,0.9178,0.0,675000.0,126000.0,0.36,1.0,0.0,White,Non-Hispanic,Male,0.03875
405000.0,0.8419,0.0,475000.0,87000.0,0.49,1.0,1.0,Black,Non-Hispanic,Female,0.04875
165000.0,1.00939,0.0,165000.0,56000.0,0.25,1.0,1.0,White,Hispanic,Male,0.04625
165000.0,0.96999,0.0,175000.0,61000.0,0.47,1.0,1.0,Black,Non-Hispanic,Female,0.0525
225000.0,0.95,0.0,245000.0,100000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0525
305000.0,0.9609,0.0,305000.0,66000.0,0.75,1.0,1.0,White,Non-Hispanic,Male,0.045
185000.0,0.8,0.0,235000.0,44000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.0475
