Mortgage,Balance,Amount Past Due,Delinquency,Inquiry,Open Trade,Utilization,Gender,Race,Status
164406.78,3548.36,0,0,0,0,0.444504605,1,0,1
442880.4,898.96,837.48,1,0,0,0.432204946,1,1,0
332906.54,1469.54,377.28,1,0,0,0.808075406,1,1,1
279142.14,1957.52,0,0,0,0,0.822745291,1,1,1
224291.2,849.91,0,0,0,0,0.182828235,1,1,1
432874.76,4567.68,2692.78,5,0,0,0.805890152,1,1,1
229996.39,606.43,0,0,0,0,0.118229496,1,0,1
208737.03,2889.56,0,0,0,0,0.989803002,0,1,1
293626.46,625.68,524.45,1,1,0,0.21624894,1,1,1
257098.65,475.89,442.86,3,0,0,0.789377602,0,0,0
233783.67,956.61,0,0,0,0,0.763333997,0,1,1
128467.53,2276.62,911.75,1,0,0,0.70486857,1,0,0
125314.81,133.09,100.6,1,0,0,0.120538715,0,0,0
224922,1172.93,123.22,4,0,0,0.652452969,0,1,0
377895.1,2884.85,0,0,0,0,0.584129718,1,1,1
166500.24,803.64,700.72,3,2,1,0.351418379,1,0,0
254208.89,716.07,135.98,4,1,1,0.641761785,0,1,1
197843.91,167.1,24.86,3,1,1,0.03273141,1,1,1
133300.78,1322.56,995.12,5,2,1,0.952911955,0,0,0
132672.29,696.29,0,0,0,0,0.214474187,0,0,1
132811.74,74.89,51.02,5,1,0,0.108977127,0,0,1
362228.52,1044.29,0,0,0,0,0.377028207,0,1,1
293575.45,1086.18,0,0,1,0,0.970739578,0,1,0
172593.69,1239.36,732.89,1,1,0,0.582538924,0,1,0
178177.35,1964.37,0,0,0,0,0.747181818,0,0,0
210207.24,146.18,0,0,1,1,0.164268562,0,1,0
225254.57,3061.1,0,0,0,0,0.845503717,1,1,1
146791.57,133.11,0,0,0,0,0.082164218,1,0,0
412486.06,769.27,469.51,2,0,0,0.221267995,0,1,1
224546.76,1414.09,0,0,0,0,0.463000093,1,1,1
297133.96,1559.82,912.3,3,0,0,0.945241043,0,1,0
293688.37,1915.22,0,0,0,0,0.947767475,1,1,0
223268.39,1952.65,0,0,0,0,0.895109229,1,1,1
191040.97,342.95,116.53,1,1,0,0.664472892,0,0,0
234530.87,69.9,0,0,0,0,0.082454296,0,1,1
369405.1,150.95,0,0,0,0,0.194081714,0,1,1
221093.72,356.82,243.55,1,0,0,0.338498424,0,1,0
428656.26,4395.95,2002.12,1,0,0,0.9375183,1,1,0
405787.43,225.07,0,0,0,0,0.227557222,1,1,1
197558.68,229.15,218.87,1,0,0,0.45878751,0,1,0
348496.19,358.77,304.71,4,0,0,0.152851154,0,1,1
128261.19,575.51,164.15,1,0,0,0.811011591,0,0,0
154849.87,188.34,37.72,5,2,0,0.166015691,0,0,0
158080.33,762.18,229.1,3,2,2,0.302715771,1,0,0
358580.54,5605.81,3957.72,3,2,2,0.754747712,1,1,0
137854.44,557.56,37.66,1,0,0,0.327925431,0,0,0
240141.39,2888.98,0,0,1,0,0.325202329,1,1,1
324257.24,914.69,0,0,0,0,0.515079842,0,1,1
167861.86,542.36,0,0,0,0,0.085039316,1,1,1
311271.75,926.07,0,0,0,0,0.428096872,1,1,1
133570.77,5392.11,3053.49,5,1,1,0.84807718,1,0,0
558137.78,395.75,0,0,0,0,0.287738158,1,1,1
199538.12,6169.79,0,0,0,0,0.919134301,1,0,1
153817.37,670.79,0,0,0,0,0.355549219,0,0,0
206708.95,1597.12,823.41,1,1,1,0.953438625,1,1,0
283503.88,901.9,802.25,1,0,0,0.180308805,1,1,1
176249.18,2708.32,1474.52,1,1,0,0.488533785,1,0,0
139365.5,1540.8,802.14,4,1,0,0.910972586,0,0,0
189854.7,586.27,0,0,0,0,0.560166917,0,1,1
183281.46,95.24,0,0,0,0,0.081339111,1,0,1
291795.25,69.82,0,0,0,0,0.118974031,0,1,1
144638.02,1848.15,0,0,0,0,0.910386063,1,0,0
283159.22,2818.71,0,0,1,0,0.949304138,1,1,1
249981.44,1017.43,0,0,0,0,0.502561767,0,1,1
274589.04,725.1,0,0,0,0,0.390602932,1,1,1
227664.84,2864.53,1117.2,2,0,0,0.925412015,1,1,1
152744.64,217.29,93.25,4,3,2,0.082989604,0,0,1
214075.99,1916.44,656.68,3,2,0,0.881095431,1,1,0
288950.6,769,305.1,1,0,0,0.154217586,1,1,1
132295.24,1915.42,0,0,0,0,0.398091396,1,0,0
209338.96,203.65,0,0,0,0,0.070084468,0,1,0
206438.11,970.1,242.01,5,2,1,0.310362725,1,1,0
428949.26,3486.7,0,0,0,0,0.581096728,1,1,1
277509.15,1243.22,0,0,0,0,0.270005221,1,1,1
155398.11,2422.47,0,0,0,0,0.821924966,1,1,1
318722.82,1530.02,384.48,3,2,0,0.90487223,1,1,1
166717.7,225.5,18.45,3,0,0,0.217524221,0,0,0
278887.73,520.48,373.2,3,2,1,0.699039289,0,1,0
140027.73,569.7,0,0,0,0,0.250695066,0,0,1
223274.84,2158.54,0,0,1,1,0.652694966,1,1,1
145667.44,244.15,129.85,5,0,0,0.193803055,0,1,0
180789.48,278.76,0,0,0,0,0.272829208,1,0,1
254827.38,47.82,0,0,0,0,0.041848614,0,1,1
258703.99,2493.41,0,0,0,0,0.467357125,1,1,1
247241.97,172.64,78.99,5,1,1,0.111230843,1,0,0
207396.9,2409.63,0,0,0,0,0.573730028,1,1,1
299572.66,150.85,0,0,0,0,0.172079918,0,1,1
215986.9,15316.31,0,0,0,0,0.889723075,1,1,1
303493.14,483.62,223.19,4,2,1,0.233699107,1,1,0
176538.66,603.27,0,0,0,0,0.314584405,0,0,1
338173.04,434.42,0,0,0,0,0.119418445,1,1,1
147777.66,80.56,0,0,0,0,0.175535732,0,0,1
242610.4,234.07,203.6,4,1,1,0.135285994,1,0,1
158032.95,91.63,0,0,0,0,0.071634595,0,0,0
259776.49,1306.71,0,0,0,0,0.302647067,1,1,1
438363.78,523.36,496.74,3,0,0,0.190184805,1,1,1
176739.51,714.53,0,0,0,0,0.345171137,1,1,1
118584.06,1250.35,867.86,4,1,0,0.735656136,0,0,0
213669.67,824.48,0,0,0,0,0.628853982,0,1,1
357022.25,467.33,0,0,0,0,0.220332186,0,1,1
265006.82,406.59,369.22,1,0,0,0.416316014,0,1,0
187997.27,617.16,0,0,0,0,0.608738756,0,1,1
317469.87,3875.5,135.81,3,1,1,0.742247728,1,1,0
229952.06,120.88,0,0,0,0,0.101824792,0,1,1
254797.69,1686.64,0,0,0,0,0.885360842,0,1,1
214206.14,1459.35,838.1,1,0,0,0.517060106,1,0,0
238234.12,952.55,106.87,1,1,1,0.38975762,1,1,0
186833.97,1407.31,0,0,0,0,0.780298941,0,1,1
325271.24,992.87,0,0,0,0,0.15507783,1,1,1
244560.77,526.95,0,0,0,0,0.244636939,0,1,1
233466.48,586.8,87.42,5,3,2,0.205672411,1,1,0
422736.87,1373.79,876.34,2,1,0,0.503412984,1,1,1
179291.34,326.6,219.38,1,1,0,0.161626873,0,1,1
178538.6,815.34,0,0,0,0,0.380724081,1,0,0
309825.11,1160.61,472.27,1,1,1,0.554514172,1,1,0
543800.01,329.18,0,0,0,0,0.323687698,0,1,1
179517.85,54.59,30.91,1,0,0,0.02841868,0,0,1
123056.9,619.14,611.99,3,1,0,0.955211136,0,0,0
254215.51,1583.04,0,0,0,0,0.804251513,1,1,1
160572.58,489.3,418.34,1,1,0,0.29433808,1,0,1
235746.18,225.42,89.4,5,1,0,0.385064713,0,1,0
369800.88,190.07,0,0,0,0,0.23919107,0,1,1
258410.12,3567.65,3158.59,1,1,1,0.758957493,1,1,0
153750.74,1178.1,0,0,0,0,0.7416623,0,0,0
272204.42,266.18,0,0,0,0,0.160757482,1,1,1
207578.26,1500.56,1114.83,5,2,1,0.402306101,1,1,0
309304.62,733.4,383.54,4,2,1,0.496235538,1,1,0
158909.68,1264.74,0,0,0,0,0.172969108,1,1,1
131004.05,131.45,0,0,1,0,0.093962414,0,0,0
550938.04,838.53,665.37,5,1,0,0.412655107,0,1,0
157474.17,428.11,0,0,0,0,0.81874614,0,1,0
349271.98,3264.46,0,0,0,0,0.817426819,1,1,1
611460.2,1392.33,313.2,4,0,0,0.542760924,1,1,1
159993.19,2735.7,0,0,0,0,0.852020089,1,0,0
207000.42,87.52,0,0,0,0,0.138150785,0,1,0
175901.89,931.81,89.25,1,0,0,0.266459847,1,1,0
271230.02,426.86,237.28,2,0,0,0.536876422,0,1,0
202775.37,854.53,0,0,0,0,0.94085775,0,0,0
324388.28,266.76,72.82,2,0,0,0.267805793,0,1,0
167080.53,210.85,0,0,0,0,0.082910539,1,0,1
207262.02,275.16,17.39,4,1,0,0.176605,0,1,1
154701.06,680.94,0,0,0,0,0.549019066,0,1,0
306898.24,442.69,363.63,1,1,1,0.167874673,0,1,1
286641.07,900.78,0,0,1,1,0.222423628,1,1,1
151001.13,878.91,0,0,0,0,0.614563053,1,1,0
238438.74,4135.81,0,0,0,0,0.932895369,1,1,1
592256.17,484.4,0,0,0,0,0.760370429,0,1,1
151698.27,177.14,0,0,0,0,0.174519404,0,0,1
403413.11,468.64,0,0,1,0,0.214287559,1,1,1
163478.99,2464.61,0,0,0,0,0.43082051,1,0,0
116688.27,3356.6,0,0,0,0,0.959176949,1,0,0
194259.88,334.44,0,0,0,0,0.198934272,0,1,1
321418.75,451.36,0,0,0,0,0.992673196,0,1,0
171411.1,2472.6,635.94,4,1,1,0.793125886,1,0,1
205008.33,2016.36,1499.13,4,1,1,0.354094667,1,1,0
198488.98,754.06,0,0,0,0,0.36031734,0,1,0
514877.09,469.61,0,0,0,0,0.326535046,0,1,1
260807.36,274.39,0,0,0,0,0.230398392,0,0,1
162480.74,1887.37,0,0,0,0,0.76837299,0,0,1
315475.47,732.24,64.01,3,0,0,0.269892563,1,1,0
142522.56,896.91,0,0,0,0,0.238583354,1,0,1
206374.7,152.31,0,0,0,0,0.122869377,0,1,0
130299.88,2199.19,0,0,0,0,0.989377297,0,0,1
210828.49,875.62,0,0,0,0,0.935825055,0,1,1
179271,1308.84,202.45,5,1,1,0.433652068,1,1,0
255920.6,811.94,0,0,0,0,0.520958448,0,1,1
283654.47,1755.1,0,0,0,0,0.871676654,1,1,1
179607.46,233.84,160.71,5,1,1,0.315184727,0,1,0
442037.38,5193.69,3158.4,5,1,1,0.78472187,1,1,0
115326.47,674.44,380.35,5,1,1,0.184374502,1,0,1
213580.76,1138.98,0,0,0,0,0.850311737,1,1,1
302055.45,1182.88,0,0,0,0,0.189883314,1,1,1
226228.93,128.87,0,0,0,0,0.333928554,0,1,0
220375.56,267.98,0,0,0,0,0.07017609,1,1,1
493431.01,1563.21,0,0,0,0,0.52569747,1,1,1
279632.75,298.65,0,0,0,0,0.460622658,0,1,1
300713.22,1090.78,0,0,0,0,0.304833766,1,1,1
297756.58,1722.66,0,0,0,0,0.674239258,1,1,1
307850.34,241.68,0,0,0,0,0.117858061,0,1,1
166048.2,529.64,0,0,0,0,0.505539073,0,0,0
138492.21,297.49,0,0,0,0,0.410459187,0,0,0
211403.68,783.1,0,0,0,0,0.887744528,0,1,1
177029.45,853.69,550.92,1,1,0,0.591489548,0,0,0
191510.76,961.29,0,0,0,0,0.304349277,1,1,1
319844.1,111.38,0,0,0,0,0.072537858,0,0,1
317991.52,782.08,0,0,0,0,0.424449571,0,1,1
194054.55,1857.29,0,0,0,0,0.512971473,0,0,0
263187.7,882.59,604.81,2,0,0,0.794696992,0,1,0
200823.43,1396.65,1168.47,3,0,0,0.405774898,1,1,0
275877.11,447.98,63.59,4,1,1,0.302992186,1,1,1
177756.11,904.49,0,0,0,0,0.772685776,0,0,0
137076.29,2974.3,2448.08,3,0,0,0.605239278,1,1,0
127760.06,146.63,0,0,0,0,0.032787391,1,0,1
129918.23,2819.3,1966,5,0,0,0.776896939,1,0,0
569102.36,1989.18,847.64,1,0,0,0.498420774,1,1,1
200590.05,929.96,0,0,0,0,0.270689767,0,1,0
142989.31,157.57,0,0,0,0,0.249121697,0,0,0
184337.49,932.62,0,0,0,0,0.321845229,1,0,1
201801.68,152.57,0,0,1,0,0.078888339,0,1,1
252696,448.81,73.41,1,1,1,0.07595255,1,1,1
134559.41,2360.46,1014.32,2,1,1,0.648279018,1,0,0
422731.9,516.59,0,0,0,0,0.868635491,0,1,1
326062.24,1212.58,0,0,0,0,0.246585707,1,1,1
349888.99,2129.66,0,0,0,0,0.329029775,1,1,1
158790.62,309.23,0,0,0,0,0.340800571,0,0,0
242638.65,415.66,185.12,1,0,0,0.27281517,0,1,0
200366.24,656.74,169.71,1,0,0,0.693380371,0,1,0
127713.64,1384.62,0,0,0,0,0.775479914,0,0,0
206890.87,2500.78,1457.9,1,1,1,0.872736847,1,0,0
237730.49,167.1,0,0,1,0,0.111856553,0,1,1
148070.84,831.01,508.93,1,0,0,0.740029674,0,0,0
245971.49,611.96,0,0,0,0,0.307855245,1,0,1
193667.09,837.37,0,0,0,0,0.220040865,1,1,1
183818.86,3177.32,0,0,1,0,0.486420668,1,0,1
180652.37,480.42,0,0,0,0,0.231291676,1,0,1
142411.56,1274.52,0,0,0,0,0.285746753,1,0,1
177655.04,463.37,27.7,2,0,0,0.619582556,0,0,0
183904.26,1024.08,0,0,0,0,0.646075912,0,0,1
268809.89,3926.67,191.26,3,2,2,0.920988922,1,1,0
637145.85,2192.39,0,0,0,0,0.822885471,1,1,1
324397.57,531.31,0,0,1,1,0.563312056,0,1,1
144097.68,406.18,0,0,0,0,0.41846248,0,0,1
169062.51,1796.48,0,0,0,0,0.900687568,0,0,1
199085.13,2223.77,301.66,5,0,0,0.437570822,1,0,1
363287.46,9452.91,0,0,0,0,0.690172375,1,1,1
177976.35,705.38,0,0,0,0,0.41088746,1,0,0
223654.15,1978.24,0,0,0,0,0.904740181,1,1,0
165657.79,833.93,96.17,5,0,0,0.414485026,0,0,0
136776.1,1719.53,1630.03,5,1,0,0.145480456,1,0,0
164490.73,1705.53,221.16,1,1,0,0.811945392,1,1,0
291779.93,2586.67,0,0,0,0,0.854975597,1,1,1
207956.58,1522.39,201.91,1,0,0,0.473482087,1,1,0
287232.62,696.75,0,0,0,0,0.367992423,0,1,1
283843.1,3198.83,0,0,0,0,0.742556613,1,1,1
173139.39,4472.12,0,0,0,0,0.981164569,1,0,1
135020.69,783.48,90.43,4,0,0,0.552907494,1,0,0
125238.48,604.87,0,0,0,0,0.299447956,0,0,0
130893.94,1072.13,509.1,2,1,1,0.789882123,0,0,0
450214.52,583.44,0,0,0,0,0.36857224,1,1,1
443234.71,116.45,87.06,1,0,0,0.137112161,0,1,1
146405.45,723.13,0,0,0,0,0.938796828,0,0,1
252799.05,1576.37,0,0,0,0,0.307446665,1,1,1
207137.25,134.84,0,0,0,0,0.138802277,0,1,1
138940.35,956.04,0,0,0,0,0.472892809,1,0,0
129018.23,178.26,0,0,0,0,0.247333791,0,0,0
236227.58,876.04,581.89,3,0,0,0.260856745,1,1,1
131812.28,2477.02,0,0,0,0,0.884098658,1,0,1
430222.75,3960.34,0,0,0,0,0.991176841,1,1,1
164403.24,802.74,0,0,0,0,0.458861695,1,1,0
331897.83,103.94,0,0,1,1,0.108183224,0,1,1
348078.58,234.76,229.45,1,0,0,0.286464801,0,1,1
152400.58,101.36,42.97,4,2,2,0.041456765,1,0,1
256789.46,706.46,15.76,3,1,0,0.263541262,0,1,0
178025.07,384.78,131,1,1,0,0.235172689,1,0,0
428312.5,3639.8,708.55,1,0,0,0.572101395,1,1,0
257717.23,2984.58,2965.18,1,1,1,0.796968223,1,1,0
257558.01,158.52,117.21,3,0,0,0.219327684,0,1,0
160958.11,775.4,0,0,0,0,0.825040877,0,1,1
341522.02,3054.79,0,0,0,0,0.771042145,1,1,1
208342.67,2898.8,0,0,0,0,0.271077973,1,0,1
172346.34,812.51,0,0,0,0,0.425537041,0,1,0
262389.97,834.65,0,0,0,0,0.229250295,1,1,1
215583.26,2513.26,0,0,0,0,0.369229825,1,1,0
235540.8,2478.64,0,0,0,0,0.695831297,1,1,1
256924.29,226.08,0,0,0,0,0.084355683,1,1,1
199712.08,1635.59,0,0,0,0,0.289923218,1,1,1
139606.6,1708.44,0,0,0,0,0.459259367,1,0,1
124691.94,1227.08,0,0,0,0,0.315393337,1,0,1
156618.47,848.99,539.3,3,0,0,0.326057777,0,0,0
192054.6,533.97,0,0,1,0,0.488015859,0,0,1
349720.2,301.55,0,0,0,0,0.313117197,0,1,1
130286.5,91.48,0,0,0,0,0.095766559,0,0,1
268464.88,1001.04,0,0,0,0,0.257892076,1,1,1
269270.72,3064.47,2645.65,3,1,1,0.796185656,1,1,1
179021.91,471.66,307.63,1,0,0,0.321906796,0,1,0
200010.25,400.68,341,5,1,0,0.208744883,1,1,0
387884.31,764.8,0,0,0,0,0.998779661,0,1,1
249474.69,429.79,0,0,0,0,0.634264249,0,1,1
269429.45,657.28,247.33,1,1,0,0.480609468,0,1,0
168509.29,1956.03,1155.46,3,0,0,0.306145776,1,0,0
268650.55,651.9,0,0,0,0,0.282311558,1,1,1
257473.09,1936.58,0,0,0,0,0.299830809,1,1,1
404197.85,3311.06,0,0,0,0,0.929317132,1,1,1
263787.87,3686.59,0,0,0,0,0.763427626,1,1,1
241635.66,997.02,0,0,0,0,0.309074815,1,1,1
198364.42,575.74,0,0,0,0,0.419331884,0,1,0
129716.47,29.34,0,0,0,0,0.047107147,0,0,0
193065.41,4486.56,0,0,0,0,0.438255394,1,0,1
309734.43,2933.23,0,0,0,0,0.782573966,1,1,0
319443.12,1093.3,0,0,0,0,0.296040218,1,1,1
162099.52,436.81,0,0,0,0,0.558488512,0,0,1
150968.59,585.29,0,0,0,0,0.406940821,0,0,0
252485.37,807,0,0,0,0,0.351558652,0,1,1
213709.56,3577.85,0,0,0,0,0.954485167,1,1,1
237992.85,454.12,363.05,1,0,0,0.434679939,0,1,1
229223.85,212,0,0,0,0,0.449349914,0,1,1
168461.22,744.8,0,0,0,0,0.575244735,0,0,0
231110.83,1998.84,1662.33,2,0,0,0.589228912,1,1,1
138606.72,3000.03,0,0,0,0,0.646895522,1,0,1
487016.76,2349.17,222.82,1,0,0,0.631642147,1,1,1
127896.91,900.33,0,0,0,0,0.443420611,0,0,1
292320.89,632.34,0,0,0,0,0.644433645,1,1,0
195110.69,3286.27,0,0,0,0,0.94515167,1,0,1
341918.56,3568.92,0,0,0,0,0.971057592,1,1,1
159845.92,2112.71,46.93,1,1,1,0.945968856,1,0,0
342849.74,35.25,0,0,0,0,0.021882074,0,1,1
159759.05,1711.73,148.87,1,0,0,0.977498373,0,0,0
197086.17,1284.48,0,0,0,0,0.96843577,0,0,1
230201.99,1664.37,876.55,1,0,0,0.609599731,1,0,1
272769.26,1871.06,0,0,0,0,0.621116002,1,1,0
264981.29,905.58,678.53,1,1,1,0.346746332,1,1,0
183931.88,776.18,183.59,1,0,0,0.410882532,0,1,1
264546.82,594.82,0,0,0,0,0.130754364,1,1,1
244150.73,370.51,244.08,2,1,1,0.262805257,0,1,0
318874.19,280.67,0,0,0,0,0.202663472,0,1,1
300564.29,1183.38,0,0,0,0,0.273174964,1,1,1
266800.48,100.54,0,0,1,1,0.244098726,0,1,0
132745.68,615.39,0,0,0,0,0.382216398,1,0,1
235840.25,219.51,150.49,2,0,0,0.052587611,1,1,1
195181.36,784.66,0,0,0,0,0.171865293,1,0,1
191761.17,186.35,0,0,0,0,0.228781627,0,1,1
450267.45,255.52,0,0,0,0,0.343072834,0,1,1
419653.03,1333.28,0,0,0,0,0.933467013,0,1,0
147749.66,996.56,7.18,1,1,1,0.994986218,0,0,0
262549.71,1951.1,1910.94,1,0,0,0.831940329,1,1,0
422144.59,684.52,548.23,2,1,1,0.416184883,0,1,0
139136.92,3456.92,0,0,0,0,0.781010014,1,0,0
139456.99,1497.34,0,0,0,0,0.624226378,1,0,0
119256.76,2855.91,0,0,0,0,0.978279551,1,0,1
508722.55,205.79,0,0,0,0,0.208930414,0,1,1
244116.06,456.92,244.69,5,0,0,0.550116877,0,1,0
238363.22,106.12,0,0,0,0,0.105090077,0,1,1
403793.35,16.49,12.32,3,0,0,0.017919882,0,1,1
174137.68,357.54,315.32,1,0,0,0.17044155,1,0,0
203817.05,263.58,109.01,4,1,1,0.114894113,1,0,0
381903.89,400.64,314.15,4,1,1,0.524991668,0,1,0
141886.87,616.67,557.5,2,0,0,0.148023864,1,0,0
171040.83,1018.01,0,0,0,0,0.273764758,1,0,1
144771.61,1717.91,0,0,0,0,0.949572163,0,0,0
130444.91,331.95,75.64,2,0,0,0.982856111,0,0,0
246960.33,2303.27,0,0,0,0,0.493258175,1,1,1
127746.37,81.29,0,0,0,0,0.140867798,0,0,0
350516.44,2313.05,1645.78,1,0,0,0.481415888,1,1,1
286126.09,3053.03,2996.66,2,1,1,0.96690932,0,1,0
207287.45,842.01,802.21,1,1,1,0.181701593,1,1,1
152105.57,234.35,0,0,0,0,0.308318006,0,0,1
278420.72,622.15,56.41,3,1,1,0.862895548,0,0,0
176390.82,1105.65,889.37,1,1,1,0.362492014,1,1,0
206138.23,678.71,0,0,0,0,0.291104214,0,1,0
250821.92,267.43,0,0,0,0,0.159452511,0,1,1
230297.82,128.56,95.21,1,1,0,0.206518882,0,1,0
466525.79,271.56,0,0,0,0,0.461914294,0,1,1
241913.03,2300.29,543.69,5,2,2,0.858470187,1,1,0
166052.79,475.26,351.39,1,1,1,0.322371206,0,0,1
250239.38,574.56,503.32,1,0,0,0.361297352,0,1,1
270502.74,1020.57,107.38,1,0,0,0.790962578,0,1,0
249424,887.04,0,0,0,0,0.475845244,1,1,1
157982.95,118.91,0,0,0,0,0.149546291,0,0,0
334148.47,2362.94,0,0,0,0,0.825614444,1,1,1
204665.83,2185.95,1578.05,5,2,0,0.478370602,1,1,0
234756.92,995.27,500.96,1,0,0,0.31137439,1,1,1
181069.53,257.93,0,0,0,0,0.298946404,0,0,1
138598.98,412.67,0,0,0,0,0.224092772,0,0,0
251034.98,133.09,21.26,3,1,1,0.069324501,1,1,1
370720.62,224.04,0,0,1,0,0.175062538,0,1,1
375136.7,1451.96,0,0,0,0,0.569702092,0,1,1
387704.34,1331.46,0,0,0,0,0.809014419,1,1,0
178348.37,364.35,0,0,0,0,0.381737558,0,0,0
133247.72,636.8,0,0,0,0,0.333510387,0,0,1
227269.14,1456.84,837.51,1,0,0,0.557483938,1,1,0
141488.6,1665.64,32.7,2,0,0,0.901909123,1,0,0
324368.3,143.02,52.13,4,1,1,0.120873611,0,1,1
431007.1,295.14,0,0,0,0,0.202778431,0,1,1
154039.41,87.32,0,0,0,0,0.101899502,0,0,0
130952.86,305.77,0,0,0,0,0.419210797,0,0,0
168063.05,955.56,908.86,4,1,0,0.517145119,1,0,0
326005.26,482.48,0,0,0,0,0.536252063,0,1,1
358005.19,1518.9,152.49,1,0,0,0.656186249,0,1,1
123658.07,86.4,37.37,3,1,0,0.124566234,0,0,0
386280.61,332.43,0,0,0,0,0.06923087,1,1,1
296513.2,69.46,32.71,4,1,0,0.093253036,0,1,1
338743.48,148.96,55.15,2,1,0,0.308214096,0,1,0
338902.93,2224.39,0,0,0,0,0.844338844,1,1,0
175297.55,2229.24,0,0,0,0,0.524269289,1,0,0
481395.19,2794.62,1480.33,4,1,0,0.985252104,1,1,0
412057.3,554.43,62.18,1,0,0,0.284658803,0,1,1
242212.68,1519.51,0,0,0,0,0.855981241,0,0,1
262057.09,627.31,0,0,0,0,0.174350775,1,1,1
209449.14,2842.84,0,0,0,0,0.793054206,1,1,0
245701.55,746.36,0,0,0,0,0.290124613,1,1,1
170503.06,872.83,486.22,4,1,0,0.335120986,0,0,0
143314.45,261.98,0,0,0,0,0.221498297,0,0,0
173785.46,567.95,0,0,0,0,0.337936208,0,0,1
309087.76,835.98,0,0,0,0,0.598817704,0,1,1
232079.05,273.14,0,0,0,0,0.076576735,1,0,1
436159.42,1331.92,0,0,0,0,0.852086629,0,1,1
185572.5,2345.21,0,0,0,0,0.960051654,1,1,0
162434.57,2523.82,0,0,0,0,0.864165428,0,1,1
294425.54,379.66,310.67,1,0,0,0.338323473,0,1,0
255385.13,1849.24,0,0,0,0,0.519463963,1,0,1
352929.05,72.7,0,0,0,0,0.1287637,0,1,1
179423.72,1058.03,0,0,0,0,0.291088427,1,1,1
128374.56,1227.64,0,0,0,0,0.949798157,0,0,1
286360.7,4483.14,2675.13,2,1,0,0.896914843,1,1,0
217188.56,316.82,0,0,0,0,0.245390299,0,1,1
285937.36,1100.82,558.64,2,1,0,0.395554331,1,1,0
153576.73,1036.6,469.33,1,0,0,0.361611331,1,0,0
307402.58,386.02,0,0,0,0,0.164142793,1,1,1
219041.47,590.01,0,0,0,0,0.350231792,0,1,1
228578.53,282.75,0,0,0,0,0.155743754,1,1,1
177544.21,288.54,261.11,2,1,1,0.076877041,1,0,1
388649.13,104.01,0,0,0,0,0.024394417,1,1,1
179556.32,4641.09,0,0,1,0,0.854868328,1,1,1
424252.32,283.79,234.77,2,1,0,0.153713037,1,1,1
144033.7,4922.8,0,0,0,0,0.850290436,1,1,0
227373.72,2053.82,239.7,3,0,0,0.539050049,1,1,1
298287.61,50.81,44.86,1,0,0,0.044588358,0,1,1
202651.53,1868.16,0,0,0,0,0.667572253,1,1,1
156216.27,906.24,624.83,5,1,0,0.693374542,0,0,0
234337.26,100.95,0,0,0,0,0.145070859,0,1,0
149161.7,565.4,453.78,1,0,0,0.238407014,0,0,0
139971.7,1195.32,0,0,0,0,0.93587781,0,1,0
328716.67,901.14,298.17,2,0,0,0.117232876,1,1,1
293395.72,317.99,0,0,0,0,0.23660543,0,1,0
155459.04,1035.48,353.99,1,0,0,0.634555976,0,0,0
349821,1322.39,0,0,0,0,0.619618447,0,1,1
187824.73,1036.21,672.51,3,2,0,0.692899991,0,0,0
193082.98,1091.81,982.85,1,0,0,0.489202403,0,0,0
240466.32,808.61,0,0,0,0,0.541363144,1,1,1
374107.93,4633.82,0,0,0,0,0.757060294,1,1,1
217578.57,237.2,150.47,1,0,0,0.137716095,1,1,1
295109.63,4140.85,0,0,0,0,0.89007841,1,1,1
422072.66,595.69,0,0,0,0,0.43810559,0,1,1
519042.77,417.08,0,0,0,0,0.433471391,0,1,1
145240.82,351.51,0,0,1,0,0.119373878,1,0,1
159633.01,382.06,338.58,3,0,0,0.139338932,1,0,0
328270.55,492.15,0,0,0,0,0.360172442,0,1,1
320494.23,295.64,0,0,0,0,0.133689977,1,1,1
196798.9,372.6,245.39,4,2,0,0.541554677,0,0,0
266938.32,633.98,200.64,1,0,0,0.561102777,0,1,0
127620.31,3331.28,1521.94,4,0,0,0.74532149,1,0,0
149231.43,1109.45,196.01,3,0,0,0.837976007,0,0,0
123248.68,932.33,773.21,3,1,0,0.404673443,0,0,0
121799.87,255.42,214.47,4,1,0,0.090629701,1,0,0
224529.11,128.95,100.87,1,1,1,0.071064863,0,1,0
156816.08,474.13,0,0,0,0,0.323791627,0,0,0
242395.91,2973.97,0,0,0,0,0.945188013,1,1,0
344843.24,634.19,0,0,0,0,0.265120604,1,1,1
306777.18,289.15,0,0,0,0,0.226270923,0,1,1
195160.66,296.53,0,0,0,0,0.115142176,1,1,1
173000.68,315.2,0,0,0,0,0.158085091,0,1,0
219841.5,130.47,127.06,1,1,1,0.068592162,0,0,1
272522.23,983.89,400.29,5,2,0,0.463502695,1,1,0
408539.69,2810.55,0,0,0,0,0.946532446,0,1,1
318609.93,2151.22,0,0,0,0,0.673151565,1,1,0
173440.32,432.25,83.19,4,2,1,0.515463903,0,0,0
429532.62,910.7,0,0,0,0,0.58111157,1,1,1
205033.24,50.59,0,0,0,0,0.02824469,0,1,0
183677.74,456.26,0,0,0,0,0.157425826,1,1,0
123174.08,2339.6,0,0,0,0,0.456339132,1,0,0
174913.24,1969.59,1516.99,3,1,1,0.470972357,0,0,0
