season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
2,0,4,16,0,4,1,1,0.6,0.6061,0.26,0.1045,202
2,0,4,17,0,4,1,1,0.6,0.6061,0.28,0.0,388
2,0,4,18,0,4,1,1,0.56,0.5303,0.3,0.0,337
2,0,4,19,0,4,1,1,0.54,0.5152,0.32,0.0,259
2,0,4,20,0,4,1,1,0.5,0.4848,0.51,0.194,169
2,0,4,21,0,4,1,1,0.46,0.4545,0.63,0.1343,145
2,0,4,22,0,4,1,1,0.48,0.4697,0.55,0.1045,104
2,0,4,23,0,4,1,1,0.46,0.4545,0.59,0.1045,47
2,0,4,0,1,5,0,1,0.44,0.4394,0.67,0.0,27
2,0,4,1,1,5,0,1,0.44,0.4394,0.62,0.0,15
2,0,4,2,1,5,0,1,0.4,0.4091,0.76,0.0,18
2,0,4,3,1,5,0,1,0.4,0.4091,0.76,0.0,3
2,0,4,4,1,5,0,1,0.38,0.3939,0.82,0.0896,3
2,0,4,5,1,5,0,1,0.36,0.3636,0.81,0.1045,13
2,0,4,6,1,5,0,1,0.36,0.3636,0.81,0.0896,47
2,0,4,7,1,5,0,1,0.4,0.4091,0.71,0.1642,149
2,0,4,8,1,5,0,1,0.44,0.4394,0.62,0.2985,300
2,0,4,9,1,5,0,1,0.5,0.4848,0.55,0.194,178
2,0,4,10,1,5,0,1,0.5,0.4848,0.55,0.194,122
2,0,4,11,1,5,0,1,0.52,0.5,0.55,0.194,136
2,0,4,12,1,5,0,1,0.52,0.5,0.55,0.2836,200
2,0,4,13,1,5,0,1,0.54,0.5152,0.52,0.2537,180
2,0,4,14,1,5,0,1,0.54,0.5152,0.52,0.2537,163
2,0,4,15,1,5,0,1,0.54,0.5152,0.52,0.4478,162
2,0,4,16,1,5,0,1,0.52,0.5,0.55,0.4925,243
2,0,4,17,1,5,0,2,0.5,0.4848,0.63,0.3881,331
2,0,4,18,1,5,0,2,0.46,0.4545,0.67,0.3881,263
2,0,4,19,1,5,0,1,0.42,0.4242,0.77,0.3881,209
2,0,4,20,1,5,0,2,0.4,0.4091,0.76,0.3284,118
2,0,4,21,1,5,0,2,0.4,0.4091,0.76,0.2985,102
2,0,4,22,1,5,0,2,0.38,0.3939,0.82,0.3881,80
2,0,4,23,1,5,0,2,0.36,0.3485,0.81,0.194,64
2,0,4,0,0,6,0,2,0.36,0.3485,0.81,0.2239,43
2,0,4,1,0,6,0,2,0.36,0.3333,0.87,0.2836,33
2,0,4,2,0,6,0,2,0.36,0.3485,0.87,0.1343,24
2,0,4,3,0,6,0,2,0.36,0.3485,0.87,0.1642,14
2,0,4,4,0,6,0,2,0.36,0.3485,0.87,0.2239,5
2,0,4,5,0,6,0,2,0.38,0.3939,0.87,0.2836,4
2,0,4,6,0,6,0,3,0.4,0.4091,0.82,0.3284,10
2,0,4,7,0,6,0,2,0.4,0.4091,0.82,0.4179,21
2,0,4,8,0,6,0,3,0.4,0.4091,0.87,0.3582,45
2,0,4,9,0,6,0,3,0.4,0.4091,1.0,0.2985,29
2,0,4,10,0,6,0,3,0.42,0.4242,0.94,0.3881,22
2,0,4,11,0,6,0,3,0.42,0.4242,0.94,0.4478,31
2,0,4,12,0,6,0,2,0.46,0.4545,0.88,0.5821,32
2,0,4,13,0,6,0,3,0.46,0.4545,0.94,0.5224,58
2,0,4,14,0,6,0,3,0.52,0.5,0.83,0.5821,63
2,0,4,15,0,6,0,3,0.52,0.5,0.83,0.5821,78
2,0,4,16,0,6,0,3,0.5,0.4848,0.88,0.4627,33
2,0,4,17,0,6,0,3,0.5,0.4848,0.88,0.5821,15
2,0,4,18,0,6,0,2,0.5,0.4848,0.94,0.3881,38
2,0,4,19,0,6,0,2,0.52,0.5,0.94,0.4179,71
2,0,4,20,0,6,0,3,0.44,0.4394,0.94,0.2239,53
2,0,4,21,0,6,0,2,0.44,0.4394,0.94,0.0,14
2,0,4,22,0,6,0,3,0.42,0.4242,1.0,0.0,24
2,0,4,23,0,6,0,2,0.44,0.4394,0.77,0.2836,35
2,0,4,0,0,0,0,2,0.44,0.4394,0.77,0.2836,33
2,0,4,1,0,0,0,1,0.42,0.4242,0.67,0.2239,31
2,0,4,2,0,0,0,1,0.4,0.4091,0.62,0.194,29
2,0,4,3,0,0,0,1,0.4,0.4091,0.66,0.1343,25
2,0,4,4,0,0,0,1,0.36,0.3636,0.76,0.1045,7
2,0,4,5,0,0,0,1,0.36,0.3485,0.71,0.1642,3
2,0,4,6,0,0,0,1,0.36,0.3182,0.66,0.4478,8
2,0,4,7,0,0,0,1,0.36,0.3333,0.5,0.3582,16
2,0,4,8,0,0,0,1,0.38,0.3939,0.46,0.3881,43
2,0,4,9,0,0,0,1,0.4,0.4091,0.43,0.2836,102
2,0,4,10,0,0,0,1,0.42,0.4242,0.44,0.4478,211
2,0,4,11,0,0,0,1,0.46,0.4545,0.41,0.4179,304
2,0,4,12,0,0,0,1,0.46,0.4545,0.38,0.3881,354
2,0,4,13,0,0,0,1,0.5,0.4848,0.34,0.3881,343
2,0,4,14,0,0,0,1,0.52,0.5,0.34,0.3881,361
2,0,4,15,0,0,0,1,0.54,0.5152,0.32,0.5224,388
2,0,4,16,0,0,0,1,0.54,0.5152,0.3,0.3582,343
2,0,4,17,0,0,0,1,0.56,0.5303,0.3,0.4478,306
2,0,4,18,0,0,0,1,0.56,0.5303,0.3,0.3881,277
2,0,4,19,0,0,0,1,0.56,0.5303,0.3,0.2985,210
2,0,4,20,0,0,0,1,0.52,0.5,0.36,0.194,141
2,0,4,21,0,0,0,1,0.5,0.4848,0.42,0.194,83
2,0,4,22,0,0,0,1,0.5,0.4848,0.39,0.1045,70
2,0,4,23,0,0,0,1,0.44,0.4394,0.67,0.1642,56
2,0,4,0,0,1,1,1,0.46,0.4545,0.47,0.0896,39
2,0,4,1,0,1,1,1,0.46,0.4545,0.47,0.1343,19
2,0,4,2,0,1,1,1,0.42,0.4242,0.67,0.1045,16
2,0,4,3,0,1,1,1,0.42,0.4242,0.62,0.1045,7
2,0,4,4,0,1,1,1,0.4,0.4091,0.87,0.1642,6
2,0,4,5,0,1,1,1,0.4,0.4091,0.76,0.0896,16
2,0,4,6,0,1,1,1,0.4,0.4091,0.82,0.0,54
2,0,4,7,0,1,1,1,0.46,0.4545,0.63,0.0,168
2,0,4,8,0,1,1,1,0.46,0.4545,0.63,0.0,297
2,0,4,9,0,1,1,2,0.5,0.4848,0.55,0.1045,169
2,0,4,10,0,1,1,2,0.52,0.5,0.55,0.1045,109
2,0,4,11,0,1,1,2,0.54,0.5152,0.52,0.0896,123
2,0,4,12,0,1,1,2,0.56,0.5303,0.49,0.0896,184
2,0,4,13,0,1,1,2,0.56,0.5303,0.49,0.1642,169
2,0,4,14,0,1,1,2,0.58,0.5455,0.49,0.194,144
2,0,4,15,0,1,1,2,0.6,0.6212,0.43,0.194,176
2,0,4,16,0,1,1,1,0.6,0.6212,0.46,0.2836,205
2,0,4,17,0,1,1,1,0.58,0.5455,0.49,0.2836,428
2,0,4,18,0,1,1,1,0.64,0.6212,0.31,0.3582,362
2,0,4,19,0,1,1,1,0.56,0.5303,0.46,0.2537,286
2,0,4,20,0,1,1,1,0.6,0.6212,0.33,0.2985,165
2,0,4,21,0,1,1,1,0.56,0.5303,0.37,0.2836,151
2,0,4,22,0,1,1,1,0.52,0.5,0.55,0.2836,90
2,0,4,23,0,1,1,1,0.5,0.4848,0.59,0.2537,46
2,0,4,0,0,2,1,1,0.5,0.4848,0.55,0.2239,25
2,0,4,1,0,2,1,1,0.46,0.4545,0.63,0.2239,7
2,0,4,2,0,2,1,1,0.46,0.4545,0.67,0.2836,13
2,0,4,3,0,2,1,1,0.48,0.4697,0.63,0.2239,3
2,0,4,4,0,2,1,1,0.46,0.4545,0.67,0.0896,5
2,0,4,5,0,2,1,2,0.46,0.4545,0.72,0.194,18
2,0,4,6,0,2,1,2,0.48,0.4697,0.67,0.0,65
2,0,4,7,0,2,1,2,0.52,0.5,0.55,0.0,188
2,0,4,8,0,2,1,2,0.5,0.4848,0.68,0.1343,351
2,0,4,9,0,2,1,3,0.52,0.5,0.63,0.0896,162
2,0,4,10,0,2,1,2,0.5,0.4848,0.72,0.2239,75
2,0,4,11,0,2,1,2,0.54,0.5152,0.68,0.1642,72
2,0,4,12,0,2,1,2,0.54,0.5152,0.64,0.0896,103
2,0,4,13,0,2,1,2,0.54,0.5152,0.68,0.2239,129
2,0,4,14,0,2,1,2,0.54,0.5152,0.64,0.194,107
2,0,4,15,0,2,1,2,0.54,0.5152,0.65,0.1642,127
2,0,4,16,0,2,1,1,0.56,0.5303,0.52,0.2985,192
2,0,4,17,0,2,1,1,0.56,0.5303,0.6,0.1045,411
2,0,4,18,0,2,1,2,0.54,0.5152,0.64,0.1343,421
2,0,4,19,0,2,1,2,0.5,0.4848,0.72,0.194,276
2,0,4,20,0,2,1,2,0.5,0.4848,0.72,0.2239,168
2,0,4,21,0,2,1,2,0.5,0.4848,0.72,0.1343,122
2,0,4,22,0,2,1,1,0.48,0.4697,0.77,0.0896,112
2,0,4,23,0,2,1,1,0.46,0.4545,0.88,0.0896,52
2,0,4,0,0,3,1,1,0.44,0.4394,0.88,0.1343,33
2,0,4,1,0,3,1,1,0.42,0.4242,0.94,0.1642,7
2,0,4,2,0,3,1,1,0.42,0.4242,0.94,0.1642,2
2,0,4,3,0,3,1,1,0.42,0.4242,0.94,0.0,2
2,0,4,4,0,3,1,1,0.4,0.4091,1.0,0.1045,9
2,0,4,5,0,3,1,1,0.4,0.4091,0.94,0.194,15
2,0,4,6,0,3,1,1,0.42,0.4242,0.94,0.1642,64
2,0,4,7,0,3,1,1,0.44,0.4394,0.94,0.0,237
2,0,4,8,0,3,1,1,0.62,0.6061,0.69,0.4627,396
2,0,4,9,0,3,1,1,0.66,0.6212,0.61,0.2836,197
2,0,4,10,0,3,1,1,0.62,0.6061,0.69,0.0896,131
2,0,4,11,0,3,1,1,0.62,0.6061,0.69,0.0896,118
2,0,4,12,0,3,1,1,0.7,0.6515,0.48,0.3881,145
2,0,4,13,0,3,1,1,0.7,0.6515,0.48,0.3881,177
2,0,4,14,0,3,1,1,0.74,0.6515,0.4,0.4627,148
2,0,4,15,0,3,1,2,0.76,0.6667,0.35,0.3582,145
2,0,4,16,0,3,1,2,0.76,0.6667,0.35,0.3582,255
2,0,4,17,0,3,1,2,0.74,0.6515,0.37,0.4179,432
2,0,4,18,0,3,1,1,0.74,0.6515,0.3,0.3582,441
2,0,4,19,0,3,1,1,0.7,0.6364,0.32,0.2537,383
2,0,4,20,0,3,1,1,0.68,0.6212,0.32,0.1045,225
2,0,4,21,0,3,1,1,0.66,0.6212,0.36,0.2836,172
2,0,4,22,0,3,1,1,0.62,0.6212,0.41,0.2537,117
2,0,4,23,0,3,1,1,0.6,0.6212,0.4,0.3284,93
2,0,4,0,0,4,1,1,0.56,0.5303,0.43,0.3582,44
2,0,4,1,0,4,1,1,0.52,0.5,0.45,0.2239,26
2,0,4,2,0,4,1,1,0.5,0.4848,0.42,0.3881,13
2,0,4,3,0,4,1,2,0.46,0.4545,0.51,0.4627,7
2,0,4,4,0,4,1,2,0.44,0.4394,0.54,0.4478,6
2,0,4,5,0,4,1,2,0.42,0.4242,0.54,0.5522,14
2,0,4,6,0,4,1,2,0.4,0.4091,0.58,0.5821,75
2,0,4,7,0,4,1,2,0.42,0.4242,0.47,0.4627,198
2,0,4,8,0,4,1,2,0.4,0.4091,0.5,0.4925,365
2,0,4,9,0,4,1,2,0.42,0.4242,0.47,0.2836,196
2,0,4,10,0,4,1,1,0.42,0.4242,0.44,0.3582,98
2,0,4,11,0,4,1,1,0.44,0.4394,0.41,0.2836,133
2,0,4,12,0,4,1,1,0.46,0.4545,0.38,0.1642,199
2,0,4,13,0,4,1,1,0.48,0.4697,0.33,0.3284,177
2,0,4,14,0,4,1,1,0.5,0.4848,0.34,0.3881,228
2,0,4,15,0,4,1,1,0.52,0.5,0.29,0.4179,235
2,0,4,16,0,4,1,1,0.52,0.5,0.27,0.3582,294
2,0,4,17,0,4,1,1,0.5,0.4848,0.29,0.1642,481
2,0,4,18,0,4,1,1,0.5,0.4848,0.25,0.2836,452
2,0,4,19,0,4,1,1,0.46,0.4545,0.28,0.2836,324
2,0,4,20,0,4,1,1,0.44,0.4394,0.3,0.1343,204
2,0,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,184
2,0,4,22,0,4,1,1,0.42,0.4242,0.38,0.0896,137
2,0,4,23,0,4,1,1,0.4,0.4091,0.43,0.1045,99
2,0,4,0,0,5,1,1,0.36,0.3485,0.62,0.194,33
2,0,4,1,0,5,1,1,0.36,0.3333,0.53,0.2537,24
2,0,4,2,0,5,1,1,0.36,0.3333,0.53,0.2985,9
2,0,4,3,0,5,1,1,0.36,0.3333,0.53,0.2985,2
2,0,4,4,0,5,1,1,0.34,0.3182,0.53,0.2836,3
2,0,4,5,0,5,1,1,0.34,0.3182,0.53,0.2239,16
2,0,4,6,0,5,1,1,0.34,0.3182,0.53,0.2836,49
2,0,4,7,0,5,1,2,0.34,0.3182,0.53,0.2836,180
2,0,4,8,0,5,1,2,0.34,0.3182,0.53,0.2537,346
2,0,4,9,0,5,1,3,0.34,0.303,0.61,0.2985,195
2,0,4,10,0,5,1,2,0.36,0.3485,0.62,0.194,136
2,0,4,11,0,5,1,3,0.34,0.3333,0.66,0.194,106
2,0,4,12,0,5,1,3,0.34,0.3333,0.76,0.1343,80
2,0,4,13,0,5,1,3,0.34,0.3333,0.87,0.194,40
2,0,4,14,0,5,1,3,0.34,0.3182,0.87,0.2537,36
2,0,4,15,0,5,1,3,0.34,0.3333,0.87,0.194,75
2,0,4,16,0,5,1,3,0.34,0.3333,0.87,0.1343,62
2,0,4,17,0,5,1,3,0.32,0.303,0.93,0.2239,69
2,0,4,18,0,5,1,3,0.32,0.303,0.93,0.2239,51
2,0,4,19,0,5,1,3,0.32,0.303,0.93,0.2239,55
2,0,4,20,0,5,1,3,0.32,0.303,0.87,0.2239,47
2,0,4,21,0,5,1,3,0.3,0.303,0.93,0.1642,28
2,0,4,22,0,5,1,3,0.3,0.303,1.0,0.1343,24
2,0,4,23,0,5,1,3,0.32,0.3333,0.93,0.1045,17
2,0,4,0,0,6,0,2,0.32,0.3182,1.0,0.194,18
2,0,4,1,0,6,0,2,0.32,0.3182,1.0,0.194,16
2,0,4,2,0,6,0,3,0.32,0.3333,1.0,0.1343,17
2,0,4,3,0,6,0,3,0.32,0.3333,1.0,0.0896,4
2,0,4,4,0,6,0,3,0.34,0.3636,1.0,0.0,5
2,0,4,5,0,6,0,3,0.34,0.3636,1.0,0.0,7
2,0,4,6,0,6,0,2,0.34,0.3333,1.0,0.1642,11
2,0,4,7,0,6,0,3,0.34,0.3333,1.0,0.1642,19
2,0,4,8,0,6,0,2,0.36,0.3333,1.0,0.2537,47
2,0,4,9,0,6,0,2,0.38,0.3939,0.94,0.2985,68
2,0,4,10,0,6,0,2,0.42,0.4242,0.88,0.2239,129
2,0,4,11,0,6,0,2,0.46,0.4545,0.88,0.2239,232
2,0,4,12,0,6,0,1,0.52,0.5,0.83,0.4179,291
2,0,4,13,0,6,0,1,0.52,0.5,0.83,0.3881,312
2,0,4,14,0,6,0,1,0.58,0.5455,0.78,0.3582,391
2,0,4,15,0,6,0,1,0.6,0.5909,0.73,0.3881,397
2,0,4,16,0,6,0,1,0.6,0.5909,0.73,0.2836,426
2,0,4,17,0,6,0,1,0.6,0.5909,0.73,0.3284,383
2,0,4,18,0,6,0,1,0.58,0.5455,0.78,0.194,376
2,0,4,19,0,6,0,1,0.56,0.5303,0.83,0.2836,283
2,0,4,20,0,6,0,2,0.54,0.5152,0.88,0.2537,183
2,0,4,21,0,6,0,2,0.56,0.5303,0.83,0.2836,135
2,0,4,22,0,6,0,2,0.58,0.5455,0.78,0.2537,169
2,0,4,23,0,6,0,2,0.54,0.5152,0.88,0.1642,117
2,0,4,0,0,0,0,1,0.52,0.5,0.83,0.2239,96
2,0,4,1,0,0,0,1,0.5,0.4848,0.88,0.194,54
2,0,4,2,0,0,0,1,0.5,0.4848,0.88,0.194,72
2,0,4,3,0,0,0,1,0.5,0.4848,0.94,0.0896,24
2,0,4,4,0,0,0,1,0.5,0.4848,0.94,0.0896,5
2,0,4,5,0,0,0,1,0.5,0.4848,0.94,0.0896,12
2,0,4,6,0,0,0,2,0.5,0.4848,1.0,0.0,13
2,0,4,7,0,0,0,2,0.5,0.4848,1.0,0.0,27
2,0,4,8,0,0,0,1,0.52,0.5,0.94,0.2239,80
2,0,4,9,0,0,0,1,0.56,0.5303,0.88,0.2537,177
2,0,4,10,0,0,0,1,0.6,0.5758,0.78,0.1642,289
2,0,4,11,0,0,0,1,0.66,0.6212,0.65,0.1343,317
2,0,4,12,0,0,0,1,0.68,0.6364,0.65,0.2537,388
2,0,4,13,0,0,0,1,0.7,0.6515,0.58,0.2836,441
2,0,4,14,0,0,0,1,0.7,0.6515,0.54,0.3284,420
2,0,4,15,0,0,0,1,0.66,0.6212,0.61,0.2537,369
2,0,4,16,0,0,0,1,0.74,0.6667,0.48,0.3881,359
2,0,4,17,0,0,0,1,0.66,0.6212,0.65,0.2985,331
2,0,4,18,0,0,0,1,0.64,0.6061,0.69,0.1642,270
2,0,4,19,0,0,0,3,0.6,0.5606,0.83,0.2836,194
2,0,4,20,0,0,0,3,0.6,0.5606,0.83,0.2836,105
2,0,4,21,0,0,0,3,0.54,0.5152,0.94,0.1642,61
2,0,4,22,0,0,0,3,0.54,0.5152,1.0,0.1642,45
2,0,4,23,0,0,0,3,0.54,0.5152,1.0,0.0896,42
2,0,4,0,0,1,1,3,0.52,0.5,1.0,0.0,12
2,0,4,1,0,1,1,1,0.54,0.5152,1.0,0.0896,10
2,0,4,2,0,1,1,1,0.54,0.5152,1.0,0.0896,10
2,0,4,3,0,1,1,2,0.5,0.4848,1.0,0.1045,10
2,0,4,4,0,1,1,2,0.52,0.5,1.0,0.0,5
2,0,4,5,0,1,1,2,0.46,0.4545,1.0,0.0,17
2,0,4,6,0,1,1,2,0.5,0.4848,1.0,0.0,66
2,0,4,7,0,1,1,2,0.52,0.5,1.0,0.0896,196
2,0,4,8,0,1,1,1,0.56,0.5303,0.88,0.1045,353
2,0,4,9,0,1,1,1,0.6,0.5606,0.83,0.1343,174
2,0,4,10,0,1,1,1,0.64,0.6061,0.73,0.2239,125
2,0,4,11,0,1,1,1,0.64,0.6061,0.73,0.2239,147
2,0,4,12,0,1,1,1,0.66,0.6212,0.74,0.2537,188
2,0,4,13,0,1,1,1,0.7,0.6515,0.65,0.2239,203
2,0,4,14,0,1,1,1,0.72,0.6667,0.54,0.2239,146
2,0,4,15,0,1,1,1,0.74,0.6667,0.51,0.2239,175
2,0,4,16,0,1,1,1,0.7,0.6515,0.54,0.3582,239
2,0,4,17,0,1,1,1,0.7,0.6515,0.54,0.2985,521
2,0,4,18,0,1,1,1,0.68,0.6364,0.57,0.3582,499
2,0,4,19,0,1,1,1,0.66,0.6212,0.57,0.3284,382
2,0,4,20,0,1,1,1,0.66,0.6212,0.61,0.2836,237
2,0,4,21,0,1,1,1,0.62,0.6061,0.69,0.2537,190
2,0,4,22,0,1,1,1,0.6,0.5909,0.73,0.2985,106
2,0,4,23,0,1,1,1,0.58,0.5455,0.78,0.2836,62
2,0,4,0,0,2,1,1,0.62,0.6061,0.69,0.2836,27
2,0,4,1,0,2,1,1,0.62,0.5909,0.73,0.2836,21
2,0,4,2,0,2,1,1,0.56,0.5303,0.83,0.3284,26
2,0,4,3,0,2,1,1,0.54,0.5152,0.88,0.2836,21
2,0,4,4,0,2,1,1,0.56,0.5303,0.83,0.2537,6
2,0,4,5,0,2,1,1,0.54,0.5152,0.88,0.2537,16
2,0,4,6,0,2,1,1,0.56,0.5303,0.88,0.2239,80
2,0,4,7,0,2,1,1,0.58,0.5455,0.83,0.2985,270
2,0,4,8,0,2,1,1,0.58,0.5455,0.83,0.2985,449
2,0,4,9,0,2,1,1,0.64,0.6061,0.73,0.3582,199
2,0,4,10,0,2,1,1,0.66,0.6212,0.69,0.3582,120
2,0,4,11,0,2,1,1,0.68,0.6364,0.65,0.3881,172
2,0,4,12,0,2,1,1,0.7,0.6515,0.61,0.4179,186
2,0,4,13,0,2,1,1,0.74,0.6667,0.51,0.4478,176
2,0,4,14,0,2,1,1,0.72,0.6667,0.58,0.3284,155
2,0,4,15,0,2,1,1,0.7,0.6515,0.61,0.3582,153
2,0,4,16,0,2,1,1,0.7,0.6515,0.58,0.3881,291
2,0,4,17,0,2,1,1,0.68,0.6364,0.61,0.3582,521
2,0,4,18,0,2,1,1,0.68,0.6364,0.65,0.4478,528
2,0,4,19,0,2,1,1,0.64,0.6061,0.73,0.4179,328
2,0,4,20,0,2,1,1,0.64,0.6061,0.73,0.3582,234
2,0,4,21,0,2,1,1,0.62,0.5909,0.78,0.2836,195
2,0,4,22,0,2,1,2,0.6,0.5606,0.83,0.194,148
2,0,4,23,0,2,1,2,0.6,0.5606,0.83,0.2239,78
2,0,4,0,0,3,1,1,0.6,0.5606,0.83,0.2239,27
2,0,4,1,0,3,1,1,0.6,0.5606,0.83,0.2537,17
2,0,4,2,0,3,1,1,0.58,0.5455,0.88,0.2537,5
2,0,4,3,0,3,1,2,0.58,0.5455,0.88,0.2836,7
2,0,4,4,0,3,1,1,0.56,0.5303,0.94,0.2239,6
2,0,4,5,0,3,1,2,0.56,0.5303,0.94,0.2537,17
2,0,4,6,0,3,1,1,0.56,0.5303,0.94,0.2537,84
2,0,4,7,0,3,1,2,0.58,0.5455,0.88,0.2836,246
2,0,4,8,0,3,1,2,0.58,0.5455,0.88,0.3284,444
2,0,4,9,0,3,1,2,0.6,0.5455,0.88,0.4179,181
2,0,4,10,0,3,1,2,0.62,0.5758,0.83,0.2836,92
2,0,4,11,0,3,1,2,0.64,0.5909,0.78,0.2836,156
2,0,4,12,0,3,1,1,0.66,0.6061,0.78,0.3284,173
2,0,4,13,0,3,1,1,0.64,0.5909,0.78,0.2985,150
2,0,4,14,0,3,1,1,0.68,0.6364,0.74,0.2836,148
2,0,4,15,0,3,1,1,0.7,0.6515,0.65,0.4925,138
2,0,4,16,0,3,1,1,0.7,0.6515,0.7,0.3881,218
2,0,4,17,0,3,1,3,0.66,0.6061,0.83,0.3881,521
2,0,4,18,0,3,1,3,0.66,0.6061,0.83,0.3881,412
2,0,4,19,0,3,1,1,0.62,0.5909,0.78,0.2836,260
2,0,4,20,0,3,1,1,0.64,0.5758,0.83,0.3284,218
2,0,4,21,0,3,1,1,0.62,0.5606,0.88,0.2836,145
2,0,4,22,0,3,1,2,0.62,0.5606,0.88,0.3284,129
2,0,4,23,0,3,1,2,0.62,0.5606,0.88,0.3582,78
2,0,4,0,0,4,1,1,0.64,0.5909,0.78,0.3582,54
2,0,4,1,0,4,1,2,0.62,0.5758,0.83,0.3881,20
2,0,4,2,0,4,1,2,0.62,0.5758,0.83,0.4478,21
2,0,4,3,0,4,1,2,0.64,0.5909,0.78,0.3881,3
2,0,4,4,0,4,1,2,0.62,0.5758,0.83,0.4179,9
2,0,4,5,0,4,1,2,0.62,0.5758,0.83,0.3881,13
2,0,4,6,0,4,1,2,0.64,0.5909,0.78,0.4627,86
2,0,4,7,0,4,1,2,0.64,0.5909,0.78,0.4478,215
2,0,4,8,0,4,1,2,0.66,0.6061,0.78,0.4478,398
2,0,4,9,0,4,1,3,0.62,0.5606,0.88,0.3284,183
2,0,4,10,0,4,1,2,0.62,0.5606,0.88,0.2836,54
2,0,4,11,0,4,1,2,0.62,0.5758,0.83,0.2836,84
2,0,4,12,0,4,1,2,0.62,0.5909,0.78,0.2537,107
2,0,4,13,0,4,1,2,0.62,0.5758,0.83,0.2985,121
2,0,4,14,0,4,1,1,0.62,0.5758,0.83,0.2985,142
2,0,4,15,0,4,1,1,0.66,0.6212,0.69,0.3284,163
2,0,4,16,0,4,1,1,0.62,0.5909,0.78,0.2537,270
2,0,4,17,0,4,1,1,0.64,0.6212,0.47,0.3582,455
2,0,4,18,0,4,1,1,0.64,0.6212,0.47,0.3582,530
2,0,4,19,0,4,1,1,0.62,0.6212,0.43,0.2985,404
2,0,4,20,0,4,1,1,0.58,0.5455,0.43,0.2239,269
2,0,4,21,0,4,1,1,0.56,0.5303,0.46,0.1343,194
2,0,4,22,0,4,1,1,0.54,0.5152,0.45,0.1642,153
2,0,4,23,0,4,1,1,0.54,0.5152,0.39,0.0896,110
2,0,4,0,0,5,1,1,0.52,0.5,0.39,0.2836,48
2,0,4,1,0,5,1,1,0.5,0.4848,0.45,0.0896,31
2,0,4,2,0,5,1,1,0.46,0.4545,0.63,0.1045,10
2,0,4,3,0,5,1,1,0.46,0.4545,0.59,0.0896,5
2,0,4,4,0,5,1,1,0.46,0.4545,0.51,0.1343,6
2,0,4,5,0,5,1,1,0.46,0.4545,0.47,0.1343,25
2,0,4,6,0,5,1,1,0.5,0.4848,0.45,0.2836,71
2,0,4,7,0,5,1,1,0.52,0.5,0.42,0.194,240
2,0,4,8,0,5,1,1,0.54,0.5152,0.39,0.2985,421
2,0,4,9,0,5,1,1,0.54,0.5152,0.39,0.3284,230
2,0,4,10,0,5,1,1,0.56,0.5303,0.4,0.2836,156
2,0,4,11,0,5,1,1,0.6,0.6212,0.38,0.2239,157
2,0,4,12,0,5,1,1,0.56,0.5303,0.37,0.2836,223
2,0,4,13,0,5,1,1,0.56,0.5303,0.37,0.2985,308
2,0,4,14,0,5,1,1,0.6,0.6212,0.35,0.3284,248
2,0,4,15,0,5,1,2,0.56,0.5303,0.4,0.2985,252
2,0,4,16,0,5,1,2,0.54,0.5152,0.42,0.3582,299
2,0,4,17,0,5,1,2,0.52,0.5,0.45,0.3881,508
2,0,4,18,0,5,1,1,0.52,0.5,0.48,0.3582,439
2,0,4,19,0,5,1,1,0.46,0.4545,0.55,0.3284,270
2,0,4,20,0,5,1,1,0.48,0.4697,0.48,0.2239,194
2,0,4,21,0,5,1,1,0.46,0.4545,0.51,0.194,195
2,0,4,22,0,5,1,1,0.42,0.4242,0.58,0.1642,146
2,0,4,23,0,5,1,2,0.44,0.4394,0.54,0.0896,113
2,0,4,0,0,6,0,2,0.44,0.4394,0.54,0.2537,106
2,0,4,1,0,6,0,2,0.44,0.4394,0.54,0.1642,74
2,0,4,2,0,6,0,2,0.44,0.4394,0.54,0.2239,65
2,0,4,3,0,6,0,2,0.42,0.4242,0.54,0.194,17
2,0,4,4,0,6,0,2,0.42,0.4242,0.54,0.2239,7
2,0,4,5,0,6,0,1,0.42,0.4242,0.54,0.3881,7
2,0,4,6,0,6,0,1,0.4,0.4091,0.58,0.2836,21
2,0,4,7,0,6,0,1,0.4,0.4091,0.54,0.3881,48
2,0,4,8,0,6,0,1,0.4,0.4091,0.54,0.2985,91
2,0,4,9,0,6,0,1,0.44,0.4394,0.51,0.3582,156
2,0,4,10,0,6,0,1,0.48,0.4697,0.44,0.3881,279
2,0,4,11,0,6,0,1,0.5,0.4848,0.42,0.3582,321
2,0,4,12,0,6,0,1,0.52,0.5,0.42,0.3881,416
2,0,4,13,0,6,0,1,0.54,0.5152,0.39,0.2985,455
2,0,4,14,0,6,0,1,0.54,0.5152,0.39,0.2239,452
2,0,4,15,0,6,0,1,0.56,0.5303,0.37,0.1343,499
2,0,4,16,0,6,0,1,0.58,0.5455,0.37,0.194,464
2,0,4,17,0,6,0,1,0.56,0.5303,0.43,0.1343,407
2,0,4,18,0,6,0,1,0.54,0.5152,0.43,0.1343,371
2,0,4,19,0,6,0,1,0.54,0.5152,0.43,0.1343,387
2,0,4,20,0,6,0,1,0.44,0.4394,0.62,0.1343,224
2,0,4,21,0,6,0,1,0.44,0.4394,0.62,0.1343,177
